id,full_name,profession,license_number,authority,status,province,trust_score,identity_verified,risk_level
4b4bbea7-fc14-4ca5-983f-f8d84db3ced6,"Kevin Botha",Attorney,LP231821,LPC,Suspended,Gauteng,56,true,Medium
191c1159-f3a1-400f-a215-a425ef5acc6b,"Sipho Smit",Nurse,REG10876,SANC,Suspended,Western Cape,43,true,Medium
7b7aaab5-27ad-48ce-a0d1-c76a59899c9a,"Lindiwe Smit",Attorney,LP560214,LPC,Struck Off,Limpopo,27,false,Critical
feb18c75-3853-4d44-964f-1e3f08c3bdbe,"Musa Smith",Psychologist,MP274763,HPCSA,Suspended,Mpumalanga,60,true,Medium
11cd81b2-5860-40eb-8b2f-6176881cc052,"Jane Dlamini",Psychologist,MP834524,HPCSA,Suspended,KwaZulu-Natal,46,true,Medium
b9133bfe-a355-408c-b929-5aee10838382,"Sarah Dlamini",Doctor,MP634710,HPCSA,Struck Off,Limpopo,13,false,Critical
a7697204-fc49-4a3c-bf23-7736620e7d63,"Kevin Zuma",Advocate,LP984070,LPC,Suspended,Western Cape,42,true,Medium
dac43006-e701-4009-a003-4215de23f61f,"Jane Botha",Specialist,MP755437,HPCSA,Practising,Mpumalanga,97,true,Low
21aeb1e8-b5db-4367-ad54-e7d98f01f39d,"Thabo Smit",Attorney,LP366380,LPC,Practising,Northern Cape,93,true,Low
33ffed78-3716-436f-86b8-b4094b9fa82d,"Kevin Grootboom",Attorney,LP296950,LPC,Practising,Western Cape,92,true,Low
91c8dca7-6cca-42a8-9af2-f89c573783d3,"John Khuma",Specialist,MP689084,HPCSA,Practising,KwaZulu-Natal,99,true,Low
de5744fc-1826-41e3-bdb4-708fb2f87082,"Sarah Khuma",Advocate,LP139437,LPC,Suspended,KwaZulu-Natal,54,true,Medium
05522e8e-3480-47b5-8eca-1a1f842e7e52,"Jane Smith",Nurse,REG51437,SANC,Struck Off,Mpumalanga,9,false,Critical
f18a29bd-0f1c-4af4-b9d3-9bd34e209c87,"Thabo Botha",Advocate,LP152281,LPC,Good Standing,Western Cape,91,true,Low
fc467909-0ea4-461d-8643-ad116c281bac,"Sarah Smith",Nurse,REG12872,SANC,Good Standing,Eastern Cape,97,true,Low
90bc7302-f19a-43ab-97c1-1682042ca522,"Nomsa Botha",Advocate,LP174218,LPC,Active,Western Cape,100,true,Low
346780d1-7615-470d-aa7b-91b62accc8a6,"Nomsa Botha",Attorney,LP414003,LPC,Practising,Northern Cape,99,true,Low
b2f89cc6-56d3-401e-9b38-418f12f56fd1,"Jane Grootboom",Doctor,MP910240,HPCSA,Practising,North West,96,true,Low
55e5b65d-cb16-415a-949a-15500feee60f,"Musa Molefe",Nurse,REG80496,SANC,Suspended,Western Cape,53,true,Medium
a982b81d-9791-495f-bdd0-52761ae4708b,"John Zuma",Doctor,MP948014,HPCSA,Active,Western Cape,98,true,Low
d68e0c20-d38d-40cc-a208-e603c05a3bb6,"Sarah Grootboom",Advocate,LP811596,LPC,Practising,Free State,99,true,Low
39e74d15-2c28-418b-b94a-d6b38a88f99c,"Jane Ndlovu",Advocate,LP838591,LPC,Good Standing,Mpumalanga,97,true,Low
86a04a81-9896-4d4f-9fc3-90eceabba9bf,"Musa Zuma",Attorney,LP236296,LPC,Good Standing,KwaZulu-Natal,93,true,Low
19e213eb-f388-48f7-857e-93d5936329f8,"Sarah Smit",Advocate,LP657443,LPC,Struck Off,KwaZulu-Natal,12,false,Critical
180b21dd-473e-4bdd-8ee8-fbb614a5aeba,"Jane Smit",Attorney,LP622223,LPC,Good Standing,KwaZulu-Natal,98,true,Low
6f5067e5-141f-4701-89b8-67fe70364131,"Lerato Dlamini",Nurse,REG31492,SANC,Practising,Northern Cape,99,true,Low
c0548fd8-3198-4aa8-a8d6-77cf4e11c98c,"John Grootboom",Specialist,MP936866,HPCSA,Practising,Western Cape,98,true,Low
b207935d-324c-44c5-81c2-d8cb9829287c,"Sipho Smit",Psychologist,MP823753,HPCSA,Suspended,Limpopo,53,true,Medium
fa073cc0-a7be-4370-b040-0d012b76072a,"Thabo Khuma",Specialist,MP541984,HPCSA,Struck Off,Limpopo,22,false,Critical
58eadd82-5cd7-4466-ba7c-2a381091b544,"Lerato Smith",Advocate,LP691609,LPC,Practising,Western Cape,92,true,Low
5fe82093-48bd-486f-819b-cf3be79b97cf,"John Molefe",Doctor,MP509340,HPCSA,Suspended,Limpopo,43,true,Medium
889c43b2-a915-40c3-a52a-1de9e12f4e0e,"Thabo Khuma",Psychologist,MP100995,HPCSA,Good Standing,North West,99,true,Low
091b6125-4c54-4f1a-8053-e6dec6af6866,"Musa Molefe",Psychologist,MP472923,HPCSA,Struck Off,Free State,21,false,Critical
fdf666a6-a07a-45ff-8691-6f3ab41f9795,"Chris Zuma",Doctor,MP149191,HPCSA,Active,Mpumalanga,92,true,Low
879baee6-d2d0-45d0-85df-471df689a10b,"Lerato Dlamini",Advocate,LP870409,LPC,Good Standing,North West,92,true,Low
600a10fe-bae6-434d-b6b8-f9d0a17d8b50,"Kevin Botha",Attorney,LP214394,LPC,Suspended,Gauteng,51,true,Medium
a4120b1d-6646-4402-85b2-02f69902d9c4,"Sipho Dlamini",Advocate,LP566745,LPC,Good Standing,Free State,96,true,Low
c6cb7c83-8d12-4905-b639-1281f95b351c,"Chris Dlamini",Specialist,MP792119,HPCSA,Active,Free State,95,true,Low
bafd9fe2-f7c1-4575-b342-36f2baf3a8ce,"Chris Dlamini",Advocate,LP319760,LPC,Struck Off,Northern Cape,21,false,Critical
6fa25dbf-e219-45b3-b856-de461623f296,"Tumi Khuma",Specialist,MP276155,HPCSA,Struck Off,Free State,12,false,Critical
732b1445-1f65-4b4c-8036-85960b6e08a2,"Sarah Botha",Specialist,MP536172,HPCSA,Good Standing,North West,100,true,Low
a802b4c0-d094-47ff-9f32-a3dc32c6ea36,"Kevin Muller",Doctor,MP616846,HPCSA,Struck Off,Eastern Cape,18,false,Critical
373f60eb-f8c6-4601-bac4-e3f2ec60788e,"Kevin Zuma",Nurse,REG18920,SANC,Practising,North West,95,true,Low
f7e5fbc3-88a0-4fac-93e1-509d12c1a245,"Sarah Ndlovu",Psychologist,MP321942,HPCSA,Struck Off,Mpumalanga,18,false,Critical
a61e394a-419e-4b9a-9bd7-90ee398f296c,"Chris Dlamini",Psychologist,MP345894,HPCSA,Good Standing,KwaZulu-Natal,91,true,Low
737de2a0-92a4-4bf0-90f7-fae86dd3dd20,"Chris Molefe",Specialist,MP956335,HPCSA,Good Standing,Eastern Cape,97,true,Low
9a9d579e-cff0-4e37-8716-7294f02c0ac7,"Kevin Smit",Attorney,LP555463,LPC,Practising,Mpumalanga,93,true,Low
8f3b2e65-a6ce-44d9-b8f2-c4757f1682d5,"Chris Smit",Attorney,LP992645,LPC,Good Standing,North West,92,true,Low
5ddc0144-f58f-4b90-87c1-ebf941a334e9,"Musa Dlamini",Attorney,LP166755,LPC,Suspended,Free State,41,true,Medium
6d9bec08-5ee0-4ff0-9035-7d01adec4cbc,"Thabo Smith",Doctor,MP701712,HPCSA,Active,Eastern Cape,92,true,Low
830d72fa-6d77-4aad-a60b-0fa9063f83b2,"Tumi Dlamini",Advocate,LP988177,LPC,Practising,North West,95,true,Low
66ae3dea-ef73-4f7c-9f54-7c4c1376adf6,"Jane Botha",Nurse,REG17081,SANC,Suspended,Northern Cape,46,true,Medium
5a5f3d30-2d73-48e0-858a-d8a50972a862,"Thabo Dlamini",Specialist,MP159464,HPCSA,Good Standing,Gauteng,90,true,Low
69f41053-7ac8-43b3-8857-6c51a0cc0e81,"Thabo Botha",Specialist,MP414233,HPCSA,Suspended,Eastern Cape,53,true,Medium
64573735-0294-46b4-b415-7ef711e975e8,"John Botha",Specialist,MP735885,HPCSA,Active,Eastern Cape,94,true,Low
b2ad6280-71af-4277-85a4-e6d6249e70b2,"Chris Dlamini",Advocate,LP509159,LPC,Practising,Mpumalanga,91,true,Low
5ea34bf6-4023-414b-bba1-78fdf77f4dc5,"Tumi Grootboom",Psychologist,MP321779,HPCSA,Suspended,Mpumalanga,56,true,Medium
f392e369-ce32-4c39-8583-fc2852d4420a,"Jane Botha",Nurse,REG61273,SANC,Practising,Western Cape,95,true,Low
a22d3fa3-8541-40ec-8b18-eb53750890a4,"Kevin Khuma",Specialist,MP489712,HPCSA,Practising,Gauteng,92,true,Low
297f28f6-62e7-43bb-a712-8f322cd21007,"Tumi Molefe",Specialist,MP271009,HPCSA,Good Standing,Limpopo,100,true,Low
d1c5da8d-9aec-4252-9fc0-5504bb40d9d2,"Chris Zuma",Advocate,LP455951,LPC,Suspended,Limpopo,58,true,Medium
1d46aacd-5aa9-4be2-9c25-c5a52fbf4a19,"Sipho Smith",Nurse,REG84584,SANC,Active,Mpumalanga,95,true,Low
c9f1990b-cf00-4379-af7f-292e08f102ff,"Nomsa Molefe",Attorney,LP577585,LPC,Practising,Mpumalanga,94,true,Low
3f8e1b4f-83aa-4f38-8c84-f7d41a26011f,"Nomsa Dlamini",Advocate,LP719495,LPC,Good Standing,Northern Cape,97,true,Low
6282a466-19c4-47da-9fdb-55ad1e14b456,"Musa Muller",Advocate,LP263485,LPC,Active,Northern Cape,97,true,Low
cc1b94eb-c14a-462d-bfc5-1de8d0827a09,"Thabo Molefe",Doctor,MP163035,HPCSA,Suspended,North West,48,true,Medium
9422544a-ae57-4405-975a-a0c4088dc5e9,"John Ndlovu",Specialist,MP352392,HPCSA,Practising,Eastern Cape,97,true,Low
3595d80b-eee2-442a-9fc0-6f8ca543618c,"Thabo Smit",Specialist,MP645593,HPCSA,Practising,North West,93,true,Low
37beb6f2-659a-4c16-bb63-e5458cf50820,"Kevin Dlamini",Doctor,MP942076,HPCSA,Struck Off,KwaZulu-Natal,19,false,Critical
fe967210-328e-4fec-8561-5f3e19ec61f2,"Sipho Khuma",Advocate,LP526562,LPC,Good Standing,Western Cape,95,true,Low
c5229487-d272-414b-a4fb-66968abd246f,"Chris Ndlovu",Specialist,MP555365,HPCSA,Suspended,Free State,45,true,Medium
2fba0f48-d2fe-4c63-88d7-6419bd625349,"Kevin Dlamini",Attorney,LP171436,LPC,Active,Mpumalanga,97,true,Low
4ac03d47-06af-412e-840f-183bee65ed6d,"Lindiwe Khuma",Psychologist,MP797180,HPCSA,Suspended,Northern Cape,53,true,Medium
f4b54315-6a92-4ca3-9df8-16a1d136e354,"Chris Molefe",Specialist,MP536717,HPCSA,Suspended,Free State,56,true,Medium
96fcd033-88dd-4149-944f-b2e2f2d62063,"Sarah Dlamini",Specialist,MP680362,HPCSA,Struck Off,North West,25,false,Critical
58fd71b5-3b26-4e8d-8af1-d56fc230b91e,"Musa Zuma",Specialist,MP497792,HPCSA,Practising,North West,91,true,Low
cbe5f1a9-57b0-4215-927a-6125096d37e6,"Lindiwe Muller",Doctor,MP519694,HPCSA,Good Standing,Western Cape,90,true,Low
92508599-eefb-43bc-9fda-b1b3694ede99,"Sarah Molefe",Nurse,REG59786,SANC,Struck Off,North West,5,false,Critical
e1ea1c71-d4e4-4346-a5d7-e87e3202f3e4,"Chris Botha",Advocate,LP324107,LPC,Good Standing,Free State,92,true,Low
0bbb3b43-5906-4db2-92b3-648e1ad2048b,"Kevin Muller",Psychologist,MP778225,HPCSA,Suspended,KwaZulu-Natal,50,true,Medium
ba860cdc-2dfd-417d-8b04-ad3910c98c8e,"Lindiwe Smit",Psychologist,MP707608,HPCSA,Good Standing,Limpopo,100,true,Low
14c5d7a4-9811-4fbc-b9dc-90c51fea93d8,"Thabo Smit",Advocate,LP414307,LPC,Active,KwaZulu-Natal,98,true,Low
96294caf-526f-43c4-b43f-40691dfaadbd,"Nomsa Zuma",Psychologist,MP150754,HPCSA,Struck Off,KwaZulu-Natal,10,false,Critical
42fab507-40c6-4e52-9ac7-a1d5d06f1315,"Sipho Zuma",Nurse,REG55852,SANC,Struck Off,Limpopo,25,false,Critical
20659d77-b735-428c-8f1c-c91e55f25d00,"Sarah Molefe",Attorney,LP703361,LPC,Active,Free State,97,true,Low
92c0629e-3989-492b-b062-0258af01051e,"Tumi Muller",Attorney,LP482609,LPC,Struck Off,Free State,12,false,Critical
1d3a7031-d491-4440-8dcc-aca4595654ca,"Jane Ndlovu",Nurse,REG87430,SANC,Practising,Eastern Cape,93,true,Low
43985802-5082-4b23-80de-a9a256dfd29d,"Nomsa Dlamini",Advocate,LP140330,LPC,Suspended,Eastern Cape,41,true,Medium
e087b4be-6d66-435a-97ba-9476b85c43b2,"Sipho Grootboom",Psychologist,MP792393,HPCSA,Suspended,Western Cape,52,true,Medium
88125bb5-d2fa-402f-a220-b2ed090ecd23,"Thabo Zuma",Specialist,MP591652,HPCSA,Active,Gauteng,93,true,Low
be67efab-83ce-4a8b-88e6-90b3919dc168,"Nomsa Muller",Advocate,LP822829,LPC,Active,Eastern Cape,95,true,Low
70436191-63ca-43a2-816c-96b241a13078,"John Ndlovu",Psychologist,MP157929,HPCSA,Practising,Limpopo,90,true,Low
d27abbdb-6733-4e64-8bf1-5592cfb48dc9,"Musa Molefe",Nurse,REG73986,SANC,Active,Limpopo,90,true,Low
e2b91006-a6bf-4979-a496-04382098f996,"Sipho Dlamini",Advocate,LP777071,LPC,Practising,North West,94,true,Low
11c5521c-dd51-4c29-bc11-181960c65dae,"Lerato Smit",Attorney,LP996003,LPC,Suspended,Gauteng,60,true,Medium
43261d08-0b20-43c3-ad50-978d53c6eeca,"Musa Molefe",Attorney,LP783911,LPC,Struck Off,North West,30,false,Critical
b625d3f1-6aca-4a8d-b39b-3654f4a67ecc,"Thabo Smith",Nurse,REG48116,SANC,Good Standing,Limpopo,90,true,Low
bb035d51-4680-48ae-982b-f0bdef7a6025,"John Zuma",Specialist,MP500072,HPCSA,Suspended,Mpumalanga,60,true,Medium
646c3fd7-7e4a-4e75-8ed5-1cf0af8b4ea2,"Nomsa Smith",Attorney,LP572352,LPC,Struck Off,Limpopo,23,false,Critical
946c63c4-5700-4d4a-867a-06e068dbc04e,"Jane Zuma",Nurse,REG81500,SANC,Active,North West,95,true,Low
ff8a958d-871f-4018-a1f7-df02c25d05ef,"Lerato Botha",Doctor,MP842806,HPCSA,Practising,North West,99,true,Low
4dd995b9-9c15-4062-9be1-c2f0dfa6cc8c,"Sipho Grootboom",Advocate,LP806833,LPC,Suspended,Gauteng,59,true,Medium
e5a04617-4eda-4f37-9d10-02efc76088e4,"Lindiwe Molefe",Attorney,LP475972,LPC,Practising,Eastern Cape,99,true,Low
e27df231-6011-45bc-9d20-e92e94058336,"Lerato Smith",Doctor,MP965181,HPCSA,Suspended,Free State,56,true,Medium
3e94cbdc-8545-42b6-83d0-c80d4e12c788,"Sarah Muller",Psychologist,MP309614,HPCSA,Struck Off,Free State,8,false,Critical
7b3fff01-6d34-4287-8d2c-f5de121b323e,"Thabo Smith",Attorney,LP231473,LPC,Struck Off,North West,21,false,Critical
4d472d5f-56ad-4f66-9616-4c87ea273d02,"Jane Smith",Psychologist,MP880872,HPCSA,Struck Off,Western Cape,2,false,Critical
2ed5bd7a-8c01-4ec8-a944-40ae8f564e5a,"John Grootboom",Nurse,REG79000,SANC,Suspended,Gauteng,45,true,Medium
3808eec0-23a3-487f-b9a2-7f33f5508d71,"Sipho Ndlovu",Nurse,REG23118,SANC,Struck Off,Northern Cape,6,false,Critical
1308118c-f761-4dd5-84c8-7416b16ad175,"Thabo Botha",Nurse,REG68908,SANC,Struck Off,Western Cape,18,false,Critical
501b44d4-dcb6-48ae-8c3a-11989e313d18,"Lindiwe Molefe",Attorney,LP604368,LPC,Practising,Western Cape,97,true,Low
979cb529-30d0-418b-bc3b-dd13888b8f0b,"Thabo Khuma",Nurse,REG83570,SANC,Struck Off,Mpumalanga,28,false,Critical
c08a423a-1962-4b0a-a06e-faaa2620c31b,"John Khuma",Advocate,LP915873,LPC,Active,Limpopo,92,true,Low
a66afa45-bc97-4266-b26f-c49940840754,"Thabo Dlamini",Nurse,REG56756,SANC,Active,KwaZulu-Natal,91,true,Low
56b4ad37-07a6-45eb-a8f5-be810750f706,"Chris Grootboom",Nurse,REG84931,SANC,Active,Eastern Cape,91,true,Low
4d6a9ac0-22c3-479b-8691-f30efa6c629f,"Chris Dlamini",Advocate,LP915196,LPC,Suspended,Free State,58,true,Medium
b5e4743b-0eb8-4bd1-8b25-b6635680c788,"Lerato Botha",Specialist,MP932013,HPCSA,Good Standing,Limpopo,95,true,Low
93e39071-2377-4389-8f05-9c323a229e82,"Thabo Dlamini",Attorney,LP994842,LPC,Practising,Eastern Cape,99,true,Low
29034608-ca84-4fa1-9f64-97bc7250d56b,"Kevin Smith",Advocate,LP961903,LPC,Good Standing,North West,99,true,Low
5dc7c60a-a4eb-40c6-9362-687e304b55a2,"Sarah Botha",Attorney,LP647325,LPC,Active,Northern Cape,99,true,Low
5abb2d98-911c-4332-9a7d-645b1328c959,"Kevin Dlamini",Advocate,LP997056,LPC,Struck Off,North West,3,false,Critical
407bfcf2-925b-4991-b277-8eed1e6844c2,"Sarah Molefe",Advocate,LP864192,LPC,Good Standing,Free State,90,true,Low
b3c2e199-9caa-4c1f-a7b4-d10b3adb6af8,"Lindiwe Khuma",Attorney,LP798255,LPC,Practising,Free State,98,true,Low
20eff6fe-294f-423a-bca2-90b4a0f453d8,"John Smith",Specialist,MP695056,HPCSA,Good Standing,Limpopo,93,true,Low
f8d96927-ede3-44c6-aca8-672a0544b0b6,"Thabo Dlamini",Doctor,MP650875,HPCSA,Struck Off,Gauteng,2,false,Critical
c6f146b4-aef2-45cc-9549-ef5209551a77,"Tumi Khuma",Doctor,MP248670,HPCSA,Good Standing,North West,95,true,Low
558f3bf9-fddb-4534-9c6d-1336d8d4c641,"John Ndlovu",Doctor,MP495587,HPCSA,Struck Off,Eastern Cape,10,false,Critical
52be6c3f-ea79-4fbb-bb92-aa82001c84ea,"Kevin Khuma",Nurse,REG33503,SANC,Active,Eastern Cape,99,true,Low
95da442b-6bfb-4db1-9bc7-de56da9b2937,"John Muller",Advocate,LP397556,LPC,Practising,Gauteng,97,true,Low
45229b1d-c95d-401a-a369-a41826747cbc,"Tumi Khuma",Psychologist,MP599797,HPCSA,Good Standing,Limpopo,99,true,Low
3980781f-a617-4f51-a731-bd829c0d3f9b,"Sarah Ndlovu",Specialist,MP860399,HPCSA,Suspended,North West,55,true,Medium
daf798cc-1598-4326-b441-80b758330880,"Tumi Smith",Specialist,MP286349,HPCSA,Active,Western Cape,98,true,Low
fb3867cb-ba89-4690-9eb9-44ee9dde5f0b,"Kevin Molefe",Nurse,REG49569,SANC,Suspended,Free State,49,true,Medium
9c9fd923-bf92-4f97-8d6c-701b66073103,"Lerato Muller",Doctor,MP563752,HPCSA,Practising,Northern Cape,97,true,Low
4c66a3ac-915f-460a-aee1-de58e481b1e3,"Nomsa Smith",Doctor,MP224436,HPCSA,Active,Free State,99,true,Low
e79fc48a-df96-456c-9dfd-06ed48659d54,"Tumi Molefe",Attorney,LP693034,LPC,Good Standing,Northern Cape,93,true,Low
a425ec6b-7dba-41d4-b3bc-bd557d273935,"Thabo Smit",Doctor,MP905309,HPCSA,Struck Off,Western Cape,28,false,Critical
449f217d-fff4-4027-8cf1-79e176cb8b96,"Tumi Botha",Doctor,MP168800,HPCSA,Good Standing,North West,91,true,Low
c726be18-ab3a-4942-88c0-8ce538dc7770,"Sarah Grootboom",Doctor,MP886410,HPCSA,Active,Northern Cape,100,true,Low
84f600f8-47c0-4f87-9ca2-00a70b166545,"Lindiwe Zuma",Specialist,MP133037,HPCSA,Active,Free State,90,true,Low
c539d9bc-cdb6-47a7-84a1-7807b4326e67,"Nomsa Botha",Attorney,LP728585,LPC,Active,Free State,95,true,Low
749c7b6b-a8eb-4d47-a259-1f1ee67f8809,"Lindiwe Zuma",Specialist,MP319541,HPCSA,Active,Northern Cape,92,true,Low
7dcb3d00-9ed9-4179-9e4a-fc1b43b39267,"Sipho Smith",Specialist,MP659550,HPCSA,Practising,North West,98,true,Low
5f676b80-4dd6-45ae-a267-9b0ee13f0b86,"Chris Khuma",Specialist,MP961880,HPCSA,Struck Off,KwaZulu-Natal,4,false,Critical
e022d09b-633a-4167-8df3-645ddb82dda4,"Thabo Ndlovu",Nurse,REG66600,SANC,Struck Off,Gauteng,5,false,Critical
6d948eba-943c-4974-891b-659695f3cca4,"John Zuma",Psychologist,MP184171,HPCSA,Suspended,Free State,45,true,Medium
2fbd8242-6f67-4c28-985e-eedf622d5c9f,"Musa Smit",Specialist,MP315437,HPCSA,Suspended,Gauteng,60,true,Medium
53096a16-e704-44f2-b1f8-00517fd2b1e3,"Musa Khuma",Advocate,LP907090,LPC,Good Standing,KwaZulu-Natal,100,true,Low
bae807c3-5679-4c61-a755-ce721469481a,"Tumi Muller",Nurse,REG87429,SANC,Struck Off,Mpumalanga,1,false,Critical
2c417c2b-d0a1-4f58-a10a-97dd4599ef27,"Kevin Smith",Psychologist,MP936888,HPCSA,Struck Off,North West,16,false,Critical
4c27f265-e6c4-45d2-8cc3-7ca1c7182234,"Jane Smith",Doctor,MP392644,HPCSA,Active,Mpumalanga,99,true,Low
61316eb9-67a7-46dd-945c-bf34908b7af5,"Lerato Muller",Doctor,MP665584,HPCSA,Struck Off,Western Cape,10,false,Critical
1347f84a-0015-4b7f-987f-49efd1120074,"Sarah Dlamini",Attorney,LP469106,LPC,Active,KwaZulu-Natal,97,true,Low
2c48541a-217a-481e-a8f7-ef78dce38957,"Musa Smith",Psychologist,MP162580,HPCSA,Active,North West,94,true,Low
b2fc50f7-22df-4f99-a76d-93f333974793,"Kevin Smith",Advocate,LP186103,LPC,Practising,Eastern Cape,90,true,Low
51d7a0a4-b56c-45ff-9904-1d053f1bd16c,"Jane Smit",Nurse,REG88454,SANC,Practising,Mpumalanga,90,true,Low
8e24fb09-f027-4f0e-bf20-bc2b9485db46,"Thabo Muller",Attorney,LP183015,LPC,Active,Gauteng,93,true,Low
4c32f8d1-01fa-4ff4-81f1-6f589305ee35,"Lindiwe Zuma",Advocate,LP613942,LPC,Struck Off,Eastern Cape,6,false,Critical
7366166b-8e60-481a-b4a5-5b0b3df94d4a,"Jane Smith",Attorney,LP725355,LPC,Active,Gauteng,90,true,Low
f7f5908c-d64a-4970-a7ea-980bfd801687,"Lerato Ndlovu",Attorney,LP996195,LPC,Suspended,Limpopo,52,true,Medium
679f7b05-b688-41de-8e5d-7b774386eda1,"Lindiwe Smit",Advocate,LP366796,LPC,Struck Off,Eastern Cape,9,false,Critical
82c12048-b1cc-4053-9942-0cc26fb8e25d,"Jane Smith",Attorney,LP345201,LPC,Practising,KwaZulu-Natal,91,true,Low
edd273f2-78a7-4841-868c-c21aa7b0918d,"Musa Botha",Nurse,REG48988,SANC,Active,Eastern Cape,99,true,Low
00d34879-0b6d-487a-9dbe-8115f6d3ef59,"Chris Ndlovu",Nurse,REG36889,SANC,Good Standing,Western Cape,92,true,Low
49d8e783-6d6b-4895-b210-9776c41e9270,"Chris Molefe",Nurse,REG47274,SANC,Struck Off,Eastern Cape,9,false,Critical
ae861bc6-21fa-4bfb-ab48-2f0debc65207,"Jane Smit",Attorney,LP284555,LPC,Struck Off,Eastern Cape,14,false,Critical
592c10f8-7c45-4a41-a53f-c81240ae66fd,"Nomsa Ndlovu",Specialist,MP314094,HPCSA,Struck Off,Free State,14,false,Critical
d9f7aa36-e507-4e39-bf8a-823496845d2a,"Musa Molefe",Attorney,LP787059,LPC,Struck Off,Mpumalanga,19,false,Critical
067cd168-ab87-454e-b97e-31f9f4c908e7,"Tumi Botha",Attorney,LP360178,LPC,Practising,Mpumalanga,97,true,Low
18202b46-8f45-4ad2-9f48-6bd48fe7ba94,"Lindiwe Zuma",Psychologist,MP437787,HPCSA,Practising,Mpumalanga,95,true,Low
f2af5d47-b585-48e0-93b3-31a288e8879a,"Sipho Khuma",Advocate,LP713954,LPC,Practising,KwaZulu-Natal,90,true,Low
9c447960-b64f-4b37-bb39-b679e83330cf,"Sipho Smith",Psychologist,MP714138,HPCSA,Active,Eastern Cape,90,true,Low
b7cc6eae-cbf4-49bd-91ad-5d056259afa1,"Thabo Molefe",Specialist,MP197981,HPCSA,Struck Off,Limpopo,29,false,Critical
6d130f5d-c680-42b3-9ea8-23df02431529,"Sipho Smith",Advocate,LP595874,LPC,Suspended,North West,41,true,Medium
e7b4e085-9a41-4bc9-884d-302ffb0d576b,"Kevin Dlamini",Advocate,LP795565,LPC,Struck Off,Mpumalanga,14,false,Critical
20321d73-ca31-46ad-9a01-0a44fc3bc594,"Thabo Grootboom",Doctor,MP142510,HPCSA,Good Standing,Free State,90,true,Low
c58bb5ee-382f-44b5-85b0-0ef166a7c4a6,"Thabo Ndlovu",Advocate,LP305755,LPC,Active,Free State,92,true,Low
d94bd105-db19-431a-9329-0689e8f4f80f,"Nomsa Molefe",Specialist,MP869570,HPCSA,Practising,Limpopo,94,true,Low
09142187-1f2a-4456-8358-b50f462d738d,"Sarah Molefe",Psychologist,MP201428,HPCSA,Practising,North West,91,true,Low
d66ddaf7-c6ae-4f7f-a3ae-c53e1fb25826,"John Dlamini",Doctor,MP125941,HPCSA,Practising,Eastern Cape,93,true,Low
2a75444a-f0f9-41d2-986d-ac801f0f4e3f,"Nomsa Smith",Psychologist,MP340867,HPCSA,Struck Off,Mpumalanga,30,false,Critical
0da0064d-4e70-4767-942d-4c7c83230e6f,"Musa Muller",Doctor,MP682538,HPCSA,Suspended,Free State,51,true,Medium
efca18b6-36fd-4c25-8812-a9c7e2f070bf,"Tumi Smit",Doctor,MP992838,HPCSA,Good Standing,Mpumalanga,93,true,Low
5d94fa15-76d3-4c96-b35c-f63408f18203,"Sarah Molefe",Nurse,REG62880,SANC,Struck Off,KwaZulu-Natal,0,false,Critical
7aa26de3-f3ec-4870-a1a0-7572c93850e0,"Lindiwe Ndlovu",Specialist,MP479073,HPCSA,Suspended,Limpopo,49,true,Medium
4717b2ab-ef45-4bdf-bdd4-c212172ec6b4,"Sipho Ndlovu",Psychologist,MP935981,HPCSA,Struck Off,Gauteng,6,false,Critical
f6b0afbc-38b3-407d-96c2-b6473cfd1f1f,"Chris Smith",Advocate,LP649868,LPC,Struck Off,Western Cape,10,false,Critical
f261565f-1d54-4ef2-93bd-4a00d8389ecf,"Sipho Smit",Specialist,MP184998,HPCSA,Practising,Western Cape,92,true,Low
cfcb10ad-77f4-4c39-bb4d-2451967f24cb,"Sarah Ndlovu",Psychologist,MP841765,HPCSA,Good Standing,Western Cape,96,true,Low
6eff222e-57c4-46e2-92d3-f1fc7912fbf4,"Sipho Botha",Advocate,LP590568,LPC,Suspended,Mpumalanga,41,true,Medium
c51b50d1-66de-4432-b700-d8e5bc44d8f8,"Tumi Dlamini",Doctor,MP582058,HPCSA,Suspended,Eastern Cape,44,true,Medium
88220fc6-1227-447e-9f73-c41171bb3c7a,"John Ndlovu",Attorney,LP429387,LPC,Practising,North West,100,true,Low
ecd35eac-9e57-409a-b25e-e1562c27e39a,"Tumi Muller",Attorney,LP623237,LPC,Struck Off,Western Cape,3,false,Critical
68084862-a489-4f84-84ec-91320c2cc048,"Jane Grootboom",Attorney,LP381275,LPC,Active,Gauteng,91,true,Low
7cc39415-f466-4fa9-8182-385cc0a54776,"Sipho Dlamini",Doctor,MP936171,HPCSA,Active,Northern Cape,90,true,Low
e925392e-14a4-4ec5-b93d-1587736b8cf8,"Lindiwe Smit",Specialist,MP630223,HPCSA,Suspended,Western Cape,53,true,Medium
af83c54d-e39c-41b7-a67e-563e1ccd4854,"Thabo Zuma",Nurse,REG81583,SANC,Good Standing,Eastern Cape,92,true,Low
b3cc24c6-2091-4f1e-a8bd-aadc70344460,"Kevin Molefe",Nurse,REG59885,SANC,Struck Off,Free State,3,false,Critical
